"id","region","state","locality","site_name","latitude","longitude","protection","popularity","length_sca","n_marinas_","size","marina_id","ocean_acce","land_acces","accessibil","geometry"
751,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","ROCA_PELICANO",24.598886,-110.399175,"Not take zone","28","1.696178061","0","0","131","1.696178061","1.25","2.120222576",c(-110.399175, 24.598886)
752,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","ROCA_SWANY",24.391116,-110.304853,"Into MPA","62","2.239149463","0.689655172","3","29","2.928804636","5.625","16.47452608",c(-110.304853, 24.391116)
753,"Mexican Pacific","COLIMA","MANZANILLO","ROCA_TORTUGA",19.08309305,-104.4383565,"Not protected","4","2.687439073","0.689655172","1","208","3.377094245","8.125","27.43889074",c(-104.4383565, 19.08309305)
754,"Northwest Mexico","BAJA_CALIFORNIA SUR","COMONDU","ROCAS_ALIJOS",24.957848,-115.749175,"Into MPA","1","0.503535025","0","1","109","0.503535025","0.625","0.31470939",c(-115.749175, 24.957848)
755,"Northwest Mexico","SONORA","PUERTO_PENASCO","ROCKY_POINT",31.48542,-114.020107,"Into MPA","2","1.529733551","0","1","141","1.529733551","2.5","3.824333879",c(-114.020107, 31.48542)
756,"Gulf of Mexico","VERACRUZ","VERACRUZ","RODEO",19.2078087,-96.07365452,"Into MPA","1","2.756294234","1.896551724","3","6","4.652845958","7.5","34.89634468",c(-96.07365452, 19.2078087)
757,"Yucatan Peninsula","QUINTANA_ROO","PUERTO_MORELOS","RODMAN",20.883185,-86.848383,"Into MPA","2","2.821140532","0.862068966","2","381","3.683209498","8.75","32.2280831",c(-86.848383, 20.883185)
758,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","ROSARIO",29.781209,-115.798358,"Into MPA","3","2.298695478","0.172413793","2","96","2.471109271","0","0",c(-115.798358, 29.781209)
759,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","SABALOS",20.65593781,-87.02059593,"Into MPA","45","2.819677101","2.068965517","0","384","4.888642618","8.125","39.72022127",c(-87.02059593, 20.65593781)
760,"Mexican Pacific","GUERRERO","IXTAPA","SACRAMENTO",17.6329454,-101.6089493,"Not protected","7","2.918851672","0.862068966","3","58","3.780920637","8.75","33.08305558",c(-101.6089493, 17.6329454)
761,"Mexican Pacific","GUERRERO","IXTAPA","SACRAMENTO_BAJO",17.63109572,-101.6100487,"Not protected","6","2.947598509","0.862068966","3","58","3.809667475","8.75","33.3345904",c(-101.6100487, 17.63109572)
762,"Gulf of Mexico","VERACRUZ","VERACRUZ","SAL_MEDINA",19.09693793,-95.98758622,"Into MPA","14","2.977803031","1.896551724","0","301","4.874354755","7.5","36.55766066",c(-95.98758622, 19.09693793)
763,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","SALSIPUEDES",28.718918,-112.948851,"Into MPA","3","1.299967381","0","2","140","1.299967381","5","6.499836906",c(-112.948851, 28.718918)
764,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_AGUSTIN",28.06689583,-115.3215141,"Into MPA","1","2.148640051","0.172413793","2","37","2.321053844","0","0",c(-115.3215141, 28.06689583)
765,"Mexican Pacific","OAXACA","HUATULCO","SAN_AGUSTIN",15.683572,-96.228327,"Into MPA","7","2.186060216","0.344827586","3","226","2.530887802","8.75","22.14526827",c(-96.228327, 15.683572)
766,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_ANTONIO_DEL_MAR",31.0748597,-116.3661562,"Not protected","1","1.232479641","0","0","94","1.232479641","4.375","5.392098429",c(-116.3661562, 31.0748597)
767,"Northwest Mexico","SONORA","GUAYMAS","SAN_ANTONIO_POINT",27.93625569,-111.1064588,"Not protected","7","3.52083257","0.862068966","3","43","4.382901535","8.125","35.61107497",c(-111.1064588, 27.93625569)
768,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_BENITO",28.300541,-115.578216,"Into MPA","1","1.473058537","0","2","37","1.473058537","0","0",c(-115.578216, 28.300541)
769,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","SAN_CLEMENTE",20.358139,-87.032195,"Into MPA","2","3.505914935","2.068965517","1","390","5.574880452","6.25","34.84300282",c(-87.032195, 20.358139)
770,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","SAN_CRISTOBAL",22.949557,-110.062037,"Not protected","1","2.035509905","0.172413793","3","17","2.207923698","9.375","20.69928467",c(-110.062037, 22.949557)
771,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_DIEGO_ABNEGADO",25.182633,-110.710011,"Not protected","3","1.78875527","0","0","132","1.78875527","1.25","2.235944087",c(-110.710011, 25.182633)
772,"Mexican Pacific","GUERRERO","IXTAPA","SAN_ESTEBAN",17.62172218,-101.572755,"Not protected","7","3.402305567","0.862068966","2","93","4.264374533","8.75","37.31327716",c(-101.572755, 17.62172218)
773,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_EVARISTO",24.92038385,-110.6977474,"Not protected","1","3.514357863","0.344827586","0","132","3.859185449","1.25","4.823981812",c(-110.6977474, 24.92038385)
774,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_FRANCISCO",24.81920491,-110.5719638,"Not protected","28","2.211591538","0.344827586","0","131","2.556419125","1.25","3.195523906",c(-110.5719638, 24.81920491)
775,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","SAN_FRANCISCO_REEF",20.37072928,-87.02676058,"Into MPA","81","4.110557931","2.068965517","1","390","6.179523448","6.25","38.62202155",c(-87.02676058, 20.37072928)
776,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","SAN_IDELFONSO_PUNTA_NORTE",26.64822028,-111.4349997,"Not protected","1","2.129313278","0.344827586","0","134","2.474140864","1.25","3.09267608",c(-111.4349997, 26.64822028)
777,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_JOSE_DEL_FARO",29.27972046,-114.8787653,"Not protected","1","1.779405691","0","0","97","1.779405691","0","0",c(-114.8787653, 29.27972046)
778,"Gulf of Mexico","VERACRUZ","COATZACOALCOS","SAN_JUAN",18.228355,-94.467804,"Not protected","4","2.351221544","0.862068966","1","7","3.21329051","4.375","14.05814598",c(-94.467804, 18.228355)
779,"Mexican Pacific","MICHOACAN","BUCERIAS","SAN_JUAN_DE_ALIMAS",18.569788,-103.682554,"Not protected","1","2.170708098","0.172413793","0","211","2.343121891","3.75","8.786707091",c(-103.682554, 18.569788)
780,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_JUAN_NEPOMUCENO",24.30042677,-110.3386967,"Into MPA","1","3.245448623","1.896551724","3","29","5.142000347","5.625","28.92375195",c(-110.3386967, 24.30042677)
781,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","SAN_JUAN_REEF",20.533427,-86.940211,"Not protected","62","5","3.103448276","3","388","8.103448276","7.5","60.77586207",c(-86.940211, 20.533427)
782,"Mexican Pacific","GUERRERO","ACAPULCO","SAN_LORENZO",16.854629,-99.874407,"Not protected","1","2.837178955","0.344827586","3","26","3.182006541","9.375","29.83131132",c(-99.874407, 16.854629)
783,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","SAN_LORENZO_NORT",28.68210361,-112.8715532,"Not take zone","1","1.227659536","0","2","140","1.227659536","5","6.138297681",c(-112.8715532, 28.68210361)
784,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","SAN_LORENZO_SUR",28.58279969,-112.7332456,"Into MPA","1","1.196770525","0","0","143","1.196770525","3.125","3.739907891",c(-112.7332456, 28.58279969)
785,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_LUIS_GONZAGA",29.812355,-114.374312,"Not protected","2","0.923298517","0","2","140","0.923298517","5","4.616492584",c(-114.374312, 29.812355)
786,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","SAN_MIGUEL",21.073037,-86.733789,"Not protected","1","2.852592932","4.827586207","2","370","7.680179139","6.875","52.80123158",c(-86.733789, 21.073037)
787,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_RAFAELITO",24.298273,-110.346282,"Into MPA","39","3.159793575","1.896551724","3","29","5.056345299","5.625","28.44194231",c(-110.346282, 24.298273)
788,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","SAN_RAMON",23.94945473,-110.8787447,"Not protected","1","1.159065682","0","0","116","1.159065682","5","5.795328409",c(-110.8787447, 23.94945473)
789,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SAN_TELMO",30.94145254,-116.349515,"Not protected","1","1.289629708","0","1","95","1.289629708","1.25","1.612037135",c(-116.349515, 30.94145254)
790,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","SAN_TORIBIO",21.12280754,-86.72140782,"Into MPA","14","3.06571582","4.827586207","1","379","7.893302027","6.875","54.26645143",c(-86.72140782, 21.12280754)
791,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","SANTA_ANA",27.68863067,-112.6183495,"Into MPA","1","1.543488305","0","1","81","1.543488305","1.875","2.894040572",c(-112.6183495, 27.68863067)
792,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","SANTA_JULIA",18.42085373,-87.73485352,"Not take zone","2","2.036325232","0.344827586","1","409","2.381152818","5","11.90576409",c(-87.73485352, 18.42085373)
793,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","SANTA_MARIA",22.924872,-109.813931,"Not protected","10","2.307829041","0.344827586","3","17","2.652656627","9.375","24.86865588",c(-109.813931, 22.924872)
794,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","SANTA_ROSA_REFF",20.36551923,-87.02735066,"Into MPA","86","3.89763459","2.068965517","1","390","5.966600107","6.25","37.29125067",c(-87.02735066, 20.36551923)
795,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","SANTO_REMEDIO",21.173861,-86.731782,"Into MPA","3","2.920715488","5","1","379","7.920715488","6.875","54.45491898",c(-86.731782, 21.173861)
796,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","SANWICH",21.16550871,-86.733152,"Into MPA","1","2.998863184","5","1","379","7.998863184","6.875","54.99218439",c(-86.733152, 21.16550871)
797,"Gulf of Mexico","VERACRUZ","VERACRUZ","SARGAZOS",19.09701723,-95.94551961,"Into MPA","1","2.742793048","1.724137931","0","301","4.466930979","7.5","33.50198234",c(-95.94551961, 19.09701723)
798,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","SCOTT'S_PLAYGROUND",18.14120138,-87.81292253,"Not protected","2","2.15700319","0.344827586","1","89","2.501830776","5","12.50915388",c(-87.81292253, 18.14120138)
799,"Mexican Pacific","GUERRERO","ACAPULCO","SDA_BEACH",16.829458,-99.901054,"Not protected","1","3.32665788","0.344827586","3","26","3.671485466","9.375","34.42017624",c(-99.901054, 16.829458)
800,"Northwest Mexico","BAJA_CALIFORNIA","TIJUANA","SEAL_COVE",32.40724158,-117.2484791,"Into MPA","3","2.059558528","0.172413793","2","36","2.231972321","7.5","16.73979241",c(-117.2484791, 32.40724158)
801,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","SHANGRI_LA",20.68486081,-87.00307972,"Not protected","34","2.762818179","1.896551724","2","382","4.659369903","6.875","32.03316808",c(-87.00307972, 20.68486081)
802,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","SHARK_POINT",20.58468994,-87.10606097,"Into MPA","23","3.106610173","2.75862069","2","39","5.865230862","6.25","36.65769289",c(-87.10606097, 20.58468994)
803,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","SIETE_COCOS",18.34066673,-87.79908951,"Into MPA","3","2.544775659","0.344827586","1","409","2.889603245","5","14.44801623",c(-87.79908951, 18.34066673)
804,"Mexican Pacific","GUERRERO","ACAPULCO","SIETE_PULPOS",16.829236,-99.91612,"Not protected","1","3.05652571","0.344827586","3","26","3.401353297","9.375","31.88768716",c(-99.91612, 16.829236)
805,"Yucatan Peninsula","YUCATAN","MERIDA","SISAL",21.178688,-90.036602,"Not protected","3","3.721846985","0.344827586","1","82","4.066674571","4.375","17.79170125",c(-90.036602, 21.178688)
806,"Mexican Pacific","COLIMA","REVILLAGIGEDO","SOCORRO",18.779559,-111.043402,"Not take zone","NA","NA","NA","NA","NA","NA","NA","NA",c(-111.043402, 18.779559)
807,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SOLEDAD",31.548824,-116.70556,"Not protected","1","2.09606771","0.172413793","0","94","2.268481503","4.375","9.924606576",c(-116.70556, 31.548824)
808,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","SOMBRERITO",26.06787306,-111.0716107,"Into MPA","5","1.807575369","0","3","63","1.807575369","7.5","13.55681527",c(-111.0716107, 26.06787306)
809,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","SOUTH_CORONADO_ISLAND",32.38991667,-117.23915,"Into MPA","1","2.110895862","0.172413793","2","36","2.283309655","7.5","17.12482241",c(-117.23915, 32.38991667)
810,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","SOUTH_WALL",22.877737,-109.896293,"Into MPA","20","3.499458101","0.172413793","3","17","3.671871894","9.375","34.42379901",c(-109.896293, 22.877737)
811,"Yucatan Peninsula","QUINTANA_ROO","TULUM","STINGRAY",20.176095,-87.426846,"Into MPA","2","2.94821648","0.172413793","0","401","3.120630273","7.5","23.40472705",c(-87.426846, 20.176095)
812,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","SUBMARINO",25.76387454,-111.2442391,"Into MPA","9","2.457782798","0.172413793","3","35","2.630196591","4.375","11.50711009",c(-111.2442391, 25.76387454)
813,"Gulf of Mexico","VERACRUZ","VERACRUZ","SUBMARINO_VER",19.08502432,-95.843804,"Into MPA","1","2.156112572","0.862068966","0","302","3.018181538","7.5","22.63636153",c(-95.843804, 19.08502432)
814,"Gulf of Mexico","VERACRUZ","VERACRUZ","SUESTE",19.22035,-96.04876667,"Into MPA","1","2.479110948","1.896551724","3","6","4.375662672","7.5","32.81747004",c(-96.04876667, 19.22035)
815,"Mexican Pacific","OAXACA","HUATULCO","TANGOLUNDA",15.767474,-96.094765,"Not protected","2","3.054564492","0.344827586","3","40","3.399392078","8.75","29.74468068",c(-96.094765, 15.767474)
816,"Gulf of Mexico","VERACRUZ","TUXPAN","TANGUIJO",21.144098,-97.272485,"Into MPA","9","2.350980694","1.034482759","0","285","3.385463452","3.75","12.69548795",c(-97.272485, 21.144098)
817,"Yucatan Peninsula","QUINTANA_ROO","TULUM","TANK_HA_DEEP",20.238414,-87.355124,"Into MPA","1","2.440215827","0.517241379","0","401","2.957457207","7.5","22.18092905",c(-87.355124, 20.238414)
818,"Mexican Pacific","OAXACA","HUATULCO","TAPESCOS",15.75802973,-96.09509092,"Not protected","16","3.138878929","0.344827586","3","40","3.483706515","8.75","30.48243201",c(-96.09509092, 15.75802973)
819,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","TARPON",20.581271,-87.110006,"Into MPA","12","3.21122593","2.75862069","2","39","5.96984662","6.25","37.31154137",c(-87.110006, 20.581271)
820,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","TARPON_HOLE",18.260878,-87.825066,"Into MPA","1","3.328161549","0.344827586","1","89","3.672989136","5","18.36494568",c(-87.825066, 18.260878)
821,"Northwest Mexico","JALISCO","BAHIA_DE TENACATITA","TENACATITA",19.276899,-104.868584,"Not protected","1","2.052706064","0.344827586","0","207","2.397533651","6.875","16.48304385",c(-104.868584, 19.276899)
822,"Northwest Mexico","BAJA_CALIFORNIA","ROSARITO","TERRON_DE_AZUCAR",32.2214,-116.958,"Not protected","2","2.006040036","0.344827586","3","42","2.350867622","4.375","10.28504585",c(-116.958, 32.2214)
823,"Northwest Mexico","BAJA_CALIFORNIA","TIJUANA","THE_GAP",32.41916179,-117.2640047,"Into MPA","3","2.000201215","0.172413793","2","36","2.172615008","7.5","16.29461256",c(-117.2640047, 32.41916179)
824,"Northwest Mexico","SONORA","GUAYMAS","THE_LITTLE_WATERFALL",27.961243,-111.368235,"Not protected","7","1.910962","0","1","147","1.910962","5.625","10.74916125",c(-111.368235, 27.961243)
825,"Northwest Mexico","SONORA","GUAYMAS","THE_ROOKERY",27.955821,-111.374735,"Not protected","8","1.894829489","0","1","147","1.894829489","5.625","10.65841588",c(-111.374735, 27.955821)
826,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","TIBURONES_DORMIDOS",21.26551121,-86.7369468,"Not protected","10","2.876600592","4.655172414","3","24","7.531773005","9.375","70.61037193",c(-86.7369468, 21.26551121)
827,"Mexican Pacific","GUERRERO","IXTAPA","TIGRE",17.63518835,-101.583276,"Not protected","6","3.099221731","0.862068966","2","93","3.961290696","8.75","34.66129359",c(-101.583276, 17.63518835)
828,"Mexican Pacific","OAXACA","HUATULCO","TIGRE",15.70615165,-96.18948439,"Into MPA","16","2.427028653","0.344827586","3","226","2.771856239","8.75","24.25374209",c(-96.18948439, 15.70615165)
829,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","TIJERETAS",26.11774263,-111.2603297,"Into MPA","11","2.195735343","0.172413793","3","63","2.368149136","7.5","17.76111852",c(-111.2603297, 26.11774263)
830,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","TORMENTO_REEF",20.44075,-87.00465,"Into MPA","75","3.053413682","2.75862069","1","395","5.812034372","8.75","50.85530076",c(-87.00465, 20.44075)
831,"Mexican Pacific","GUERRERO","IXTAPA","TORRECILLAS",17.64558952,-101.632526,"Not protected","8","3.150673336","0.689655172","3","58","3.840328509","8.75","33.60287445",c(-101.632526, 17.64558952)
832,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","TORTUGA",20.58226127,-87.10850358,"Into MPA","55","3.21122593","2.75862069","2","39","5.96984662","6.25","37.31154137",c(-87.10850358, 20.58226127)
833,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","TRES_AMIGOS",22.914231,-109.822625,"Not protected","8","2.37946796","0.172413793","3","17","2.551881753","9.375","23.92389144",c(-109.822625, 22.914231)
834,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","TRES_HERMANAS",31.729934,-116.680681,"Not protected","1","2.168531609","0.689655172","3","21","2.858186781","7.5","21.43640086",c(-116.680681, 31.729934)
835,"Northwest Mexico","SONORA","GUAYMAS","TRES_MARIAS",27.93493042,-111.076905,"Not protected","5","3.130223371","1.896551724","3","148","5.026775096","8.75","43.98428209",c(-111.076905, 27.93493042)
836,"Northwest Mexico","SONORA","PUERTO_PENASCO","TUCSON_BEACH",31.346336,-113.641566,"Into MPA","2","2.800530082","0.344827586","1","141","3.145357668","2.5","7.86339417",c(-113.641566, 31.346336)
837,"Northwest Mexico","SONORA","HERMOSILLO","TURNER",28.715522,-112.291984,"Not protected","4","1.665444953","0","0","143","1.665444953","3.125","5.204515478",c(-112.291984, 28.715522)
838,"Gulf of Mexico","VERACRUZ","TUXPAN","TUX_ENMEDIO",21.083274,-97.254366,"Into MPA","7","2.33193367","0.862068966","0","285","3.194002635","3.75","11.97750988",c(-97.254366, 21.083274)
839,"Yucatan Peninsula","QUINTANA_ROO","BANCO_CHINCHORROS","TWO_STEP",18.6411587,-87.41563272,"Into MPA","6","2.245299028","0.172413793","1","406","2.417712822","1.875","4.53321154",c(-87.41563272, 18.6411587)
840,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","TZIMINA_HA",20.38312777,-87.31438772,"Into MPA","3","3.588709163","0.689655172","0","387","4.278364335","6.875","29.4137548",c(-87.31438772, 20.38312777)
841,"Northwest Mexico","BAJA_CALIFORNIA SUR","CABO_PULMO","VENCEDOR",23.447111,-109.418069,"Not take zone","50","2.494889409","0.172413793","0","117","2.667303202","4.375","11.66945151",c(-109.418069, 23.447111)
842,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","VILLA_BLANCA",20.51605833,-86.95430556,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-86.95430556, 20.51605833)
843,"Mexican Pacific","OAXACA","HUATULCO","VIOLIN",15.7345434,-96.13230227,"Into MPA","16","3.241394117","0.344827586","3","226","3.586221703","8.75","31.3794399",c(-96.13230227, 15.7345434)
844,"Gulf of Mexico","VERACRUZ","VERACRUZ","VIRGEN",19.229683,-96.063616,"Into MPA","3","2.549912465","1.724137931","3","6","4.274050396","7.5","32.05537797",c(-96.063616, 19.229683)
845,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","WESTGATE",31.507351,-117.484802,"Not protected","1","1.207954168","0","1","75","1.207954168","3.75","4.52982813",c(-117.484802, 31.507351)
846,"Northwest Mexico","SONORA","GUAYMAS","WINDOW_ROCK",27.93462748,-110.9917581,"Not protected","6","2.841931606","1.896551724","0","66","4.73848333","8.125","38.50017706",c(-110.9917581, 27.93462748)
847,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","XAAK",20.43359022,-87.28015326,"Into MPA","4","2.709788501","0.862068966","0","387","3.571857466","6.875","24.55652008",c(-87.28015326, 20.43359022)
848,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","XACALACOCO",20.688822,-86.9034,"Into MPA","9","2.457615925","1.724137931","2","382","4.181753856","6.875","28.74955776",c(-86.9034, 20.688822)
849,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","XPALBARCO",20.425018,-86.808712,"Into MPA","1","1.761778574","1.896551724","1","389","3.658330298","8.125","29.72393367",c(-86.808712, 20.425018)
850,"Yucatan Peninsula","QUINTANA_ROO","PUERTO_AVENTURAS","XPU_HA_CA<U+FFFD>ON",20.469622,-87.248367,"Into MPA","2","2.868254362","0.862068966","1","386","3.730323328","8.125","30.30887704",c(-87.248367, 20.469622)
851,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","YAIKU",20.41500057,-87.29530298,"Into MPA","8","3.053353421","0.689655172","0","387","3.743008593","6.875","25.73318408",c(-87.29530298, 20.41500057)
852,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","YAIKU_NORTH",20.40558333,-87.30172222,"Into MPA","NA","NA","NA","NA","NA","NA","NA","NA",c(-87.30172222, 20.40558333)
853,"Northwest Mexico","JALISCO","PUERTO_VALLARTA","YELAPA",20.503029,-105.462692,"Not protected","1","3.339532524","0.862068966","0","92","4.201601489","5.625","23.63400838",c(-105.462692, 20.503029)
854,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","YOLKANAL",20.422558,-87.292891,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-87.292891, 20.422558)
855,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","YUCAB_REEF",20.40550542,-87.02119231,"Into MPA","87","4.110696465","2.413793103","1","393","6.524489569","6.25","40.7780598",c(-87.02119231, 20.40550542)
856,"Mexican Pacific","GUERRERO","IXTAPA","YUNQUE",17.61533888,-101.5320944,"Not protected","6","3.007065127","0.862068966","1","215","3.869134093","8.75","33.85492331",c(-101.5320944, 17.61533888)
857,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","ZAC_BAJO",21.23530068,-86.74290189,"Into MPA","3","3.604600317","4.827586207","3","24","8.432186524","9.375","79.05174866",c(-86.74290189, 21.23530068)
858,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","ZACATITOS",23.07721,-109.572098,"Not protected","2","2.351875942","0.172413793","3","23","2.524289735","9.375","23.66521627",c(-109.572098, 23.07721)
859,"Mexican Pacific","GUERRERO","IXTAPA","ZACATOSO",17.65378,-101.624227,"Not protected","1","3.501663616","0.689655172","3","58","4.191318788","8.75","36.67403939",c(-101.624227, 17.65378)
860,"Northwest Mexico","SONORA","GUAYMAS","ZORRO'S_CAVE/LALO ROCK",27.93434148,-111.0972645,"Not protected","5","3.341331427","1.034482759","3","43","4.375814186","8.125","35.55349026",c(-111.0972645, 27.93434148)
